filename,width,height,class,xmin,ymin,xmax,ymax
dd-96-_PNG.rf.2d98797dfd80a34a93c9d283262237ff.jpg,2532,1170,polar-bear,1172,391,1997,863
IMG_8936_PNG.rf.2e959bcb04d459f7a4a99551b37812a8.jpg,2532,1170,panda,558,253,1311,1127
IMG_9579_PNG.rf.2d65a040510006c7b30da09acfb87f4f.jpg,2532,1170,polar-bear,1092,219,1447,525
cvb-82-_png.rf.2d754f89bfe3e128c87e3e0595028c71.jpg,1920,1088,panda,377,295,538,436
cvb-82-_png.rf.2d754f89bfe3e128c87e3e0595028c71.jpg,1920,1088,panda,661,85,886,293
IMG_7660_png.rf.2e195a4d6f39fb74c224861852d2b51e.jpg,2532,1170,panda,0,0,2532,1170
IMG_9249_PNG.rf.2d43c4e4413d44566a05bd9e45593d6c.jpg,2532,1170,polar-bear,965,316,1947,765
ghk-16-_png.rf.2dfa03195bd4312180acc146996c4544.jpg,1280,720,eagle,273,257,707,566
wewe-133-_png.rf.2e449da50f263689fd75c6830b7b6c3e.jpg,1920,1088,panda,1313,447,1586,603
wewe-133-_png.rf.2e449da50f263689fd75c6830b7b6c3e.jpg,1920,1088,panda,1543,726,1883,865
vv-81-_png.rf.2eceffd9c60c9d259e9879b56981b035.jpg,1920,1080,eagle,663,140,1918,928
IMG_9651_PNG.rf.2d947f970de291a4a682d0f5165a5e57.jpg,2532,1170,polar-bear,1101,283,1849,955
IMG_9651_PNG.rf.2d947f970de291a4a682d0f5165a5e57.jpg,2532,1170,polar-bear,796,0,1551,1026
Screenshot-1118-_png.rf.2dc9d13648065ca3c40d5f15040e37b4.jpg,1920,1080,eagle,341,128,1018,1080

vvv-98-_png.rf.2e981e8adffd6d32a36e8cced5c48fa0.jpg,1920,1080,eagle,749,356,1081,661
Screenshot-1252-_png.rf.2e9e9e043f840eddd0d9f97a82acdbc7.jpg,1920,1080,panda,145,0,1709,864
Screenshot-1234-_png.rf.2f1eff195a150d2f074e969c31b32e05.jpg,1920,1080,panda,315,0,1198,971
IMG_8523_PNG.rf.2e9f42566145087acb25c68bf20eb055.jpg,2532,1170,polar-bear,1020,401,1373,634
IMG_8523_PNG.rf.2e9f42566145087acb25c68bf20eb055.jpg,2532,1170,polar-bear,1415,177,1697,718
IMG_8523_PNG.rf.2e9f42566145087acb25c68bf20eb055.jpg,2532,1170,polar-bear,1611,289,1926,623
vvv-82-_png.rf.2eb18b98ee407fa8d8a34a223ad0b55d.jpg,1920,1080,eagle,291,434,443,778
vvv-82-_png.rf.2eb18b98ee407fa8d8a34a223ad0b55d.jpg,1920,1080,eagle,1318,278,1567,552
Screenshot-1066-_png.rf.2efe8c74ad9eefc6b628e57cc1727517.jpg,1920,1080,eagle,1087,178,1271,356
IMG_9503_PNG.rf.2f31d37cbae788017c5adf9b158707ec.jpg,2532,1170,panda,927,175,1600,1113
dd-64-_PNG.rf.2d9ec016bd9d12fb5a345d431089221d.jpg,2532,1170,polar-bear,1266,319,1871,885
hih-341-_png.rf.2ef0e0a38ef091e48ce87aaac5cfd867.jpg,1920,1088,panda,619,191,1445,920
Screenshot-1186-_png.rf.2f210d499e5d6fe41661b8dd729fcc04.jpg,1920,1080,eagle,497,166,1193,961
vvv-51-_png.rf.2f567fcbb7073f9ff18102dca41da3ce.jpg,1920,1080,eagle,13,28,1413,1080
Screenshot-930-_png.rf.2f71687d90df87d8876ca736ec96fac6.jpg,1920,1080,eagle,417,432,626,633
IMG_7672_png.rf.2fc097ce72bebee3b6c73c13e2c9247b.jpg,2532,1170,panda,415,275,1216,773
IMG_7672_png.rf.2fc097ce72bebee3b6c73c13e2c9247b.jpg,2532,1170,panda,1246,253,1935,793
dd-94-_PNG.rf.2ffd6d11f71af9bb13b27aa597c017cc.jpg,2532,1170,polar-bear,838,46,1565,729
wewe-244-_png.rf.3021cc571cc536b401b69782605a3528.jpg,1920,1088,panda,683,281,1196,731
eyey-44-_png.rf.2f673e685db286a668dca5b08dcacb5b.jpg,864,480,polar-bear,176,97,279,207
IMG_8447_PNG.rf.2ff571209710aa8f6f12e10d59d94f65.jpg,2532,1170,polar-bear,485,249,1636,1163
Screenshot-921-_png.rf.308bf5b22b08dc207f4211fd04fa76b9.jpg,1920,1080,eagle,353,196,1236,942
fguuhg-69-_png.rf.2f6dee4bea572870be3212339406554a.jpg,1920,1088,panda,1543,520,1733,671
fguuhg-69-_png.rf.2f6dee4bea572870be3212339406554a.jpg,1920,1088,panda,1237,471,1526,668
fguuhg-69-_png.rf.2f6dee4bea572870be3212339406554a.jpg,1920,1088,panda,381,761,518,928
IMG_9384_PNG.rf.313651ad86de0dc167105bc284c2e7d5.jpg,2532,1170,panda,1191,355,1376,546
Screenshot-918-_png.rf.30796f260544a6fb3c3dafbfb7a6cfab.jpg,1920,1080,eagle,0,386,1456,1080
Screenshot-918-_png.rf.30796f260544a6fb3c3dafbfb7a6cfab.jpg,1920,1080,eagle,31,0,456,583
oiuyio-53-_png.rf.3146a7d2678346ac0750840ff9007aff.jpg,864,480,polar-bear,62,113,158,225
Screenshot-943-_png.rf.30b52032591c4039f55099ccd40f5573.jpg,1920,1080,eagle,989,316,1278,598
vvv-290-_png.rf.313e852f2d37c6784ef92c328c062fe5.jpg,1920,1080,eagle,129,106,1508,1028
ghk-11-_png.rf.310c26a3f8a3d9ce93d8a2e0a7f8840d.jpg,1280,720,eagle,478,335,717,675
v-97-_png.rf.2fc21e983bbb8eea64e6d687f149ee6e.jpg,1920,1080,eagle,609,116,1305,510
v-97-_png.rf.2fc21e983bbb8eea64e6d687f149ee6e.jpg,1920,1080,eagle,925,523,1238,758
fguuhg-246-_png.rf.30dd078a9179e6b3e09e20082f2b7d36.jpg,1920,1088,panda,1017,229,1476,813
Screenshot-1244-_png.rf.315d4cc769bce82056db05df1c82a7e8.jpg,1920,1080,panda,756,83,1369,602
IMG_9730_PNG.rf.30fbee0fd2736f5750ae6abc77e45f0a.jpg,2532,1170,polar-bear,246,201,1665,1170
fdgfhg-45-_png.rf.30074f8afd265effe21aca0ae5bc2f03.jpg,1920,1088,panda,1459,386,1913,845
fdgfhg-45-_png.rf.30074f8afd265effe21aca0ae5bc2f03.jpg,1920,1088,panda,837,269,1685,891
vvv-303-_png.rf.3145bfb40cddc430d8a9264002bf4de9.jpg,1920,1080,eagle,561,0,1423,1080
IMG_8773_PNG.rf.309bf289645778109fcd62334fcdeacd.jpg,2532,1170,polar-bear,809,503,2009,975
Screenshot-857-_png.rf.30d8a76e0e0e17861501d0c6b03c3c44.jpg,1920,1080,eagle,729,614,1183,891
Screenshot-857-_png.rf.30d8a76e0e0e17861501d0c6b03c3c44.jpg,1920,1080,eagle,793,266,1103,578
IMG_7693_png.rf.31a6a1e0325ba6476e096dbdf7a9cdca.jpg,2532,1170,panda,911,101,1688,1153
Screenshot-966-_png.rf.3138883cff42bc49e7b65063b260c21b.jpg,1920,1080,eagle,516,158,1401,944
wewe-334-_png.rf.31a81eba9f37a1ede197d9f9a34af40c.jpg,1920,1088,panda,209,273,1517,958
IMG_9642_PNG.rf.319f1ce4bcd79cebc3140ce5bab45235.jpg,2532,1170,polar-bear,706,343,1236,737
wewe-160-_png.rf.30464f6a5ffb3ad2d4f534515cf04739.jpg,1920,1088,panda,449,465,1071,875
IMG_7706_png.rf.31bd6c1d8f2ef529ed9cb8c76da2ddd3.jpg,2532,1170,panda,875,177,1661,1083
polar_bear26_jpg.rf.31c75ae994d6aebcba30859651bb8545.jpg,225,225,polar-bear,23,31,113,66
polar_bear26_jpg.rf.31c75ae994d6aebcba30859651bb8545.jpg,225,225,polar-bear,5,68,152,206
IMG_8632_PNG.rf.3224f08c5a2e8fbb275a92748a07febb.jpg,2532,1170,polar-bear,962,207,2084,940
v-21-_png.rf.3248ae450cfcba9af688989ede2f15c1.jpg,1920,1080,eagle,373,420,1375,932
cvb-56-_png.rf.3236c062ce1b0cad0657bee444c9edd9.jpg,1920,1088,panda,960,583,1211,802
cvb-56-_png.rf.3236c062ce1b0cad0657bee444c9edd9.jpg,1920,1088,panda,136,706,547,1058
IMG_7499_png.rf.331bb2cf4a9a32c5e03c7d012591477e.jpg,2532,1170,eagle,1345,301,1811,943
IMG_7499_png.rf.331bb2cf4a9a32c5e03c7d012591477e.jpg,2532,1170,eagle,489,308,1313,1111
asdfghjk-27-_png.rf.3072822ded61d11f712d76d1f75e205c.jpg,1920,1088,polar-bear,366,105,1550,1083
IMG_9512_PNG.rf.325e56e12b3cc9a9a6d5cdcf3b5412f7.jpg,2532,1170,panda,1265,607,1776,1073
IMG_9512_PNG.rf.325e56e12b3cc9a9a6d5cdcf3b5412f7.jpg,2532,1170,panda,866,283,1361,593
fguuhg-7-_png.rf.3351e012e3170f185769f3c09ec0520d.jpg,1920,1088,panda,758,360,1433,788
fguuhg-7-_png.rf.3351e012e3170f185769f3c09ec0520d.jpg,1920,1088,panda,739,692,1389,955
dd-32-_PNG.rf.335017437a4a149dfd5455cad532ea36.jpg,2532,1170,polar-bear,863,80,1563,933
IMG_8712_PNG.rf.322c38bd4178b294e74d717189f4d43e.jpg,2532,1170,polar-bear,1241,365,1779,688
vv-71-_png.rf.32fd9c6ec995574c91ae5a4cc7f9bf43.jpg,1920,1080,eagle,203,216,1626,980
IMG_8760_PNG.rf.348eb14adae90f4de7367f7d3dcbf546.jpg,2532,1170,polar-bear,490,0,2040,1109
etrew-46-_png.rf.33834328885a769ec0b8f84a02fdeadd.jpg,864,480,polar-bear,550,73,661,178
dd-57-_PNG.rf.33dd5fbf1efeffc4551bd78e30101be1.jpg,2532,1170,polar-bear,703,340,1253,835
dd-57-_PNG.rf.33dd5fbf1efeffc4551bd78e30101be1.jpg,2532,1170,polar-bear,1341,513,1751,837
Screenshot-1096-_png.rf.345cf4f65e304f886a76435c7a2955de.jpg,1920,1080,eagle,485,402,845,728
IMG_9480_PNG.rf.33a8f735b5014a98b6d20e26cb2f3f88.jpg,2532,1170,panda,931,251,1790,1143
fdghg-109-_png.rf.33c650daf093933af0511f61b0d91122.jpg,1280,720,panda,770,197,858,296
IMG_9523_PNG.rf.34919f08a90be89cf34f04e9a3f7e53a.jpg,2532,1170,panda,1189,589,1528,938
IMG_9523_PNG.rf.34919f08a90be89cf34f04e9a3f7e53a.jpg,2532,1170,panda,615,107,1143,418
IMG_9374_PNG.rf.33777ac42e34520e51ba27382f899471.jpg,2532,1170,panda,793,420,1441,961
IMG_9288_PNG.rf.343244108e6f7e26b2430efe32b3c58d.jpg,2532,1170,polar-bear,1228,525,1471,665
IMG_9288_PNG.rf.343244108e6f7e26b2430efe32b3c58d.jpg,2532,1170,polar-bear,1163,302,1303,429
IMG_9200_PNG.rf.344bf4c424c8c6384f7ed6222315f365.jpg,2532,1170,polar-bear,528,316,658,415
IMG_9200_PNG.rf.344bf4c424c8c6384f7ed6222315f365.jpg,2532,1170,polar-bear,662,287,813,456
IMG_9477_PNG.rf.34426ec9504934a09e8faf07433fe0c2.jpg,2532,1170,panda,831,0,1656,1170
IMG_7700_png.rf.3495ec1e0c61aab9222b55a345574108.jpg,2532,1170,panda,907,81,2103,1163
IMG_9750_PNG.rf.34e99365f5e5732cff153f1d261a904c.jpg,2532,1170,polar-bear,1253,305,1763,593
fguuhg-428-_png.rf.350016023ab260719e23c1950342e6da.jpg,1920,1088,panda,1656,103,1920,861
fguuhg-428-_png.rf.350016023ab260719e23c1950342e6da.jpg,1920,1088,panda,901,567,1188,873
fguuhg-428-_png.rf.350016023ab260719e23c1950342e6da.jpg,1920,1088,panda,603,73,835,261
IMG_7642_png.rf.34c2ce82320b0e918cbf845872510012.jpg,2532,1170,panda,1203,188,2093,961
IMG_7642_png.rf.34c2ce82320b0e918cbf845872510012.jpg,2532,1170,panda,223,395,707,1076
wewe-234-_png.rf.34efcfa3733702d05046769199f07dfb.jpg,1920,1088,panda,785,525,1131,758
wewe-234-_png.rf.34efcfa3733702d05046769199f07dfb.jpg,1920,1088,panda,589,503,871,820

IMG_8576_PNG.rf.3507a18a68878313878fc68750633014.jpg,2532,1170,polar-bear,227,743,527,853
IMG_8576_PNG.rf.3507a18a68878313878fc68750633014.jpg,2532,1170,polar-bear,960,696,1639,880
eyey-39-_png.rf.35a8e809fcf5ea3845164e7112eec7ab.jpg,864,480,polar-bear,421,61,783,316
IMG_7677_png.rf.355f2812d9f268cfbc4aea7c3d3128f5.jpg,2532,1170,panda,1173,19,1593,488
IMG_7677_png.rf.355f2812d9f268cfbc4aea7c3d3128f5.jpg,2532,1170,panda,1635,485,1965,911
IMG_7677_png.rf.355f2812d9f268cfbc4aea7c3d3128f5.jpg,2532,1170,panda,627,747,1343,1013
vvv-127-_png.rf.3560ef6de85fa9d64417fb60dee605f8.jpg,1920,1080,eagle,735,318,983,500
IMG_9402_PNG.rf.35c696318cfb899c6f1e626d645834c1.jpg,2532,1170,panda,1295,253,1720,978
v-23-_png.rf.352244e3bf27985e0d2ba0e91e84fe27.jpg,1920,1080,eagle,421,428,1397,940
IMG_9203_PNG.rf.35c33a5cb782ca4e0216c0f666b30ad3.jpg,2532,1170,polar-bear,1648,492,1889,709
polar_bear29_jpg.rf.35b4347ee4b3b83753b2916de01c71c0.jpg,314,160,polar-bear,43,25,103,138
polar_bear29_jpg.rf.35b4347ee4b3b83753b2916de01c71c0.jpg,314,160,polar-bear,98,2,225,136
polar_bear29_jpg.rf.35b4347ee4b3b83753b2916de01c71c0.jpg,314,160,polar-bear,226,43,269,136
wewe-390-_png.rf.358534c9fd9380b907a2e1463d3ffc29.jpg,1920,1088,panda,16,291,761,1060
fguuhg-118-_png.rf.35f92d7a47a06f5fba08e0828f476e0c.jpg,1920,1088,panda,1021,541,1718,1023
vv-190-_png.rf.35bbf8fb88808ae0d05932e273259d53.jpg,1920,1080,eagle,356,313,1427,912
fguuhg-322-_png.rf.355330b07510718978c5511f7374cbd6.jpg,1920,1088,panda,961,401,1135,625
fguuhg-322-_png.rf.355330b07510718978c5511f7374cbd6.jpg,1920,1088,panda,1165,459,1283,623
vvv-129-_png.rf.36003c60de183df4ab4b79656a263fb0.jpg,1920,1080,eagle,755,326,978,498
IMG_8722_PNG.rf.3656d936fedbe96aa2fd675165a271d9.jpg,2532,1170,polar-bear,989,434,1961,785
IMG_9640_PNG.rf.360c7ee87c4d365bf46075ca9cd8ab8f.jpg,2532,1170,polar-bear,475,398,1529,921
panda-41-_png.rf.364424955f79c671dc4f6775269719c8.jpg,1920,1088,panda,706,433,1237,878
vvv-52-_png.rf.3609634faa77e9e98569485eeca7344a.jpg,1920,1080,eagle,0,0,1361,1071
IMG_9002_PNG.rf.3661655d3871dfff4530c6df7871eb5f.jpg,2532,1170,panda,900,367,2065,825
Screenshot-948-_png.rf.357d186a9b16a9aafd88edf5395fa065.jpg,1920,1080,eagle,721,352,1225,828
etrew-42-_png.rf.36769edc926982901579ca7a1b9aa3d3.jpg,864,480,polar-bear,558,66,661,174
IMG_8477_PNG.rf.35ead245a2c9048171f3a6ab80deeaf1.jpg,2532,1170,polar-bear,1022,95,1911,1145
IMG_9354_PNG.rf.364cbe8865f5212a674ded5979523712.jpg,2532,1170,panda,643,81,1431,836
IMG_8915_PNG.rf.367e8ab186c452e6c73990b1427340e2.jpg,2532,1170,panda,913,446,1659,811
vvv-274-_png.rf.36a5b6e37121a0d905c62342100fe5df.jpg,1920,1080,eagle,436,0,1537,668

Screenshot-1010-_png.rf.36c62ffa5f90992f672a38e83d86385b.jpg,1920,1080,eagle,0,208,663,622
Screenshot-1010-_png.rf.36c62ffa5f90992f672a38e83d86385b.jpg,1920,1080,eagle,377,548,1160,956
Screenshot-947-_png.rf.36ca223ceb09636997bf33e8c026e177.jpg,1920,1080,eagle,823,283,1225,702
IMG_7728_png.rf.36e742ad39f9de3298b1c04b5dd0a77e.jpg,2532,1170,panda,859,0,1613,963
v-19-_png.rf.3712ccfb1f514d983706994e147006eb.jpg,1920,1080,eagle,373,404,1325,868
IMG_8622_PNG.rf.375a123b74d128558ed2d48a760bc33b.jpg,2532,1170,polar-bear,609,341,2205,974
IMG_9366_PNG.rf.372eed33e741e7e0529bba007982726e.jpg,2532,1170,panda,763,643,1311,1167
v-49-_png.rf.36b0f557846fa4088d68b5d9a5a29cf6.jpg,1920,1080,eagle,365,231,1709,950
vvv-93-_png.rf.370b8d0ab74a40edebd48077391ff5b9.jpg,1920,1080,eagle,809,434,1063,693
IMG_8499_PNG.rf.377f791a6405215b56fab656102c173c.jpg,2532,1170,polar-bear,611,72,1616,1166
cvb-39-_png.rf.37cc7f699b16aeb635575dadb8523e5a.jpg,1920,1088,panda,1178,525,1593,800
cvb-172-_png.rf.36c41fdaa5e7978fbe4465e49f32da78.jpg,1920,1088,panda,566,361,843,642
cvb-172-_png.rf.36c41fdaa5e7978fbe4465e49f32da78.jpg,1920,1088,panda,932,469,1179,680
cvb-172-_png.rf.36c41fdaa5e7978fbe4465e49f32da78.jpg,1920,1088,panda,2,330,543,1028
vvv-314-_png.rf.36de2d857ac4dce2a9063608a47895be.jpg,1920,1080,eagle,0,134,1346,908
vvv-78-_png.rf.37ff26b6c054a080ce6e3998f7318b8b.jpg,1920,1080,eagle,0,316,1718,918
vv-195-_png.rf.37ea5c5e8e4860924aa608429e3f8f31.jpg,1920,1080,eagle,0,0,1313,798
IMG_8979_PNG.rf.383029104d0ca5c10d3e4a635de46013.jpg,2532,1170,panda,823,190,1687,1001
dd-19-_PNG.rf.37a9b3adfd4d1adcedebc0496462755b.jpg,2532,1170,polar-bear,1421,548,1613,767
IMG_7773_png.rf.38193bb3629fa303d283c618866b8601.jpg,2532,1170,panda,573,458,2167,1100
IMG_9280_PNG.rf.383bca2e93817127de0f6fc74a5badbb.jpg,2532,1170,polar-bear,841,251,1421,859
etrew-53-_png.rf.38b94063399c614a88477cae3cfaf7d7.jpg,864,480,polar-bear,550,72,661,178
Screenshot-815-_png.rf.383ec36172a576c0f594e9e926395365.jpg,1920,1080,eagle,653,478,1166,973
Screenshot-815-_png.rf.383ec36172a576c0f594e9e926395365.jpg,1920,1080,eagle,1029,96,1226,361
Screenshot-1082-_png.rf.3841fe804b9d6a87592ca6ebd6017d89.jpg,1920,1080,eagle,753,392,1458,859
Screenshot-1094-_png.rf.37e794f1b37aba305ea02bb9d8d07d62.jpg,1920,1080,eagle,549,416,788,673
wewe-126-_png.rf.38944a01ff502b14ad62945438cc8492.jpg,1920,1088,panda,613,423,1441,843
ytre-79-_png.rf.377c12ba0490e165184b747e28a1140f.jpg,1920,1088,eagle,901,555,1016,733
ytre-79-_png.rf.377c12ba0490e165184b747e28a1140f.jpg,1920,1088,eagle,1196,511,1279,643
vvv-248-_png.rf.38d135692aed5d480f625e44bb21a0cc.jpg,1920,1080,eagle,679,471,1428,990
fguuhg-379-_png.rf.38db78ef2e425f8d0b7907d928b4f947.jpg,1920,1088,panda,911,339,1216,815
ertyu-175-_png.rf.38e6bb82696c396cdb86175bea425b75.jpg,1920,1088,panda,849,7,1430,618
asdfghjk-4-_png.rf.39a1dc94a12b9096116c2c1791d5ae8a.jpg,1920,1088,polar-bear,998,368,1192,557
eyey-110-_png.rf.390ef79075e8fa142e6b0fb529e79a46.jpg,864,480,polar-bear,281,161,474,295
eyey-54-_png.rf.38f1f8717050cc5ba9e6fcb2f991464e.jpg,864,480,polar-bear,294,139,425,282
Screenshot-1167-_png.rf.3996895ff6c1c3e6c2f353b7ae4d65c1.jpg,1920,1080,eagle,9,252,978,993
IMG_9344_PNG.rf.3a3913c834faac50a5152e957931c302.jpg,2532,1170,panda,699,339,1343,963
IMG_9472_PNG.rf.3983abbf50feb1b5930aa19a3f936877.jpg,2532,1170,panda,955,303,1258,717
IMG_9472_PNG.rf.3983abbf50feb1b5930aa19a3f936877.jpg,2532,1170,panda,1280,371,1511,693
IMG_9472_PNG.rf.3983abbf50feb1b5930aa19a3f936877.jpg,2532,1170,panda,1131,726,1513,1003
wewe-137-_png.rf.39b50993eb0e0141e74dcdba29e1cf42.jpg,1920,1088,panda,609,439,1015,944
wewe-137-_png.rf.39b50993eb0e0141e74dcdba29e1cf42.jpg,1920,1088,panda,781,706,1178,961
IMG_7611_png.rf.39b97966316d5b17d7a52403439de352.jpg,2532,1170,panda,465,559,828,893
IMG_7611_png.rf.39b97966316d5b17d7a52403439de352.jpg,2532,1170,panda,835,473,1206,806
IMG_7611_png.rf.39b97966316d5b17d7a52403439de352.jpg,2532,1170,panda,963,231,1299,463
IMG_7611_png.rf.39b97966316d5b17d7a52403439de352.jpg,2532,1170,panda,1688,418,2231,727
IMG_8475_PNG.rf.39efd55e16c6adeef8e0b8f6fc733403.jpg,2532,1170,polar-bear,1080,88,1911,1140
IMG_9244_PNG.rf.3a42674f46a40ea003d504f12ce3a285.jpg,2532,1170,polar-bear,1096,598,1359,951
IMG_7688_png.rf.3a390910ca480988cbf74082b97d97d5.jpg,2532,1170,panda,711,173,1696,950
dd-134-_PNG.rf.3a7c41f490219f00016e9a938a1eddef.jpg,2532,1170,polar-bear,920,28,2295,1170
etrew-55-_png.rf.3954168f4c76deb0a8f81f960b20c47f.jpg,864,480,polar-bear,550,72,661,178
Screenshot-882-_png.rf.3a44cd53aa78a367a12c43b338a035bb.jpg,1920,1080,eagle,238,138,745,676
IMG_8384_PNG.rf.3a8891fa1875b6608b0c29b5da0ee751.jpg,2532,1170,polar-bear,650,565,1298,1065
IMG_8384_PNG.rf.3a8891fa1875b6608b0c29b5da0ee751.jpg,2532,1170,polar-bear,1462,363,1879,682
IMG_9278_PNG.rf.3a533cb3a19bc69f7be0a3d26e2cbe43.jpg,2532,1170,polar-bear,649,690,862,799
fdghg-88-_png.rf.39d4bd1a016ca306c4e63e35f47eed5a.jpg,1280,720,panda,386,281,510,399
IMG_8951_PNG.rf.399bcca7196a9ccd8936842116fde88a.jpg,2532,1170,panda,648,95,1673,973
IMG_8951_PNG.rf.399bcca7196a9ccd8936842116fde88a.jpg,2532,1170,panda,1150,395,1948,1018
vvv-139-_png.rf.3ae8820292fa33fda641701070d402a6.jpg,1920,1080,eagle,43,0,1373,1080
IMG_9446_PNG.rf.3af9422c650b143247f7dd65e61a59d2.jpg,2532,1170,panda,1135,197,1456,653
IMG_9240_PNG.rf.3ae33536905866d26f1c1bc00cf138d4.jpg,2532,1170,polar-bear,1262,364,1703,731
IMG_9194_PNG.rf.3a49e2375b6f9c8e2845ec4b2a26b6c6.jpg,2532,1170,polar-bear,278,200,512,397
wewe-230-_png.rf.3b28bbeae83ab97566ff50a35b1721b3.jpg,1920,1088,panda,1405,598,1581,763
wewe-230-_png.rf.3b28bbeae83ab97566ff50a35b1721b3.jpg,1920,1088,panda,1451,443,1755,710
vvv-326-_png.rf.3b3216b506d840e18bf175247bdb96c7.jpg,1920,1080,eagle,436,334,1731,983
IMG_8405_PNG.rf.3b5ff269b3c3142c37b6b69f7e756b57.jpg,2532,1170,polar-bear,794,303,1978,995
panda-97-_png.rf.3b9f518a16d4217e09eed070ba96ede6.jpg,1920,1088,panda,743,359,1276,589
Screenshot-960-_png.rf.3baa72937085ee29adeb1a7eec579646.jpg,1920,1080,eagle,963,296,1299,622
IMG_8568_PNG.rf.3c491b68dad95b2d236fb75ff65d9ead.jpg,2532,1170,polar-bear,662,361,1472,921
vvv-101-_png.rf.3bbfbd23e6b8c15484d82dd90e09d542.jpg,1920,1080,eagle,785,376,1166,726
dd-38-_PNG.rf.3c5afa697538ed05ac53319b0b693772.jpg,2532,1170,polar-bear,1098,271,1547,669
ytre-144-_png.rf.3be27761ee4a02c26ff3723b1e9d4cc3.jpg,1920,1088,eagle,811,435,906,593
ytre-144-_png.rf.3be27761ee4a02c26ff3723b1e9d4cc3.jpg,1920,1088,eagle,559,490,651,663
IMG_8997_PNG.rf.3b3d7c7e6c30ed1e92665ad4c2d610f6.jpg,2532,1170,panda,708,331,1951,941
dd-49-_PNG.rf.3beb14e1a3e9c35d8d841fd35f56bacd.jpg,2532,1170,polar-bear,251,11,2223,1170
wewe-323-_png.rf.3b65ff638d4dd84acf5c4278bc99c4b6.jpg,1920,1088,panda,1406,576,1733,744
wewe-323-_png.rf.3b65ff638d4dd84acf5c4278bc99c4b6.jpg,1920,1088,panda,1587,626,1815,863
IMG_7766_png.rf.3ba1960ac1c45336437d0da5230a33f0.jpg,2532,1170,panda,933,178,1769,1056
vv-10-_png.rf.3cad9bcf8a48663cfd3baf2613e6209c.jpg,1920,1080,eagle,0,0,1301,780
IMG_9441_PNG.rf.3b65cc8ac41a4ff80a9890ff424a9ded.jpg,2532,1170,panda,1067,337,1366,718
IMG_8507_PNG.rf.3d8ce9c957dac433205ca9764700e699.jpg,2532,1170,polar-bear,1395,766,1526,927
wewe-83-_png.rf.3d50855ddade13cd5a5fae5d526400b7.jpg,1920,1088,panda,263,379,545,631
vv-74-_png.rf.3c284adb33be8b81ca1601c71bd69a8a.jpg,1920,1080,eagle,228,274,1643,1008
IMG_9607_PNG.rf.3c6fcedb1c38e7557d2a979e4def5040.jpg,2532,1170,polar-bear,633,478,930,817
IMG_9607_PNG.rf.3c6fcedb1c38e7557d2a979e4def5040.jpg,2532,1170,polar-bear,981,431,1335,833
IMG_9607_PNG.rf.3c6fcedb1c38e7557d2a979e4def5040.jpg,2532,1170,polar-bear,1406,268,1837,857
cvb-6-_png.rf.3d669134450bcaac1fcba121709f712f.jpg,1920,1088,panda,1057,0,1323,103
cvb-6-_png.rf.3d669134450bcaac1fcba121709f712f.jpg,1920,1088,panda,816,310,1023,888
cvb-6-_png.rf.3d669134450bcaac1fcba121709f712f.jpg,1920,1088,panda,127,0,640,313
vv-2-_png.rf.3d6ea17bed5cda264b4580acfe9f46fb.jpg,1920,1080,eagle,408,288,1405,816
dd-4-_PNG.rf.3dbc4d45fe6469819388eba62a596739.jpg,2532,1170,polar-bear,275,50,2109,1101
IMG_9524_PNG.rf.3d22efac4328250a2c60c54da6babde3.jpg,2532,1170,panda,1135,786,1718,1129
IMG_9524_PNG.rf.3d22efac4328250a2c60c54da6babde3.jpg,2532,1170,panda,901,231,1293,590
fguuhg-255-_png.rf.3db77ae9d840d74298d854a33ba813b4.jpg,1920,1088,panda,995,183,1408,503
Screenshot-919-_png.rf.3c36ddf856c9b5631e566b300bc0441f.jpg,1920,1080,eagle,221,66,508,616
Screenshot-919-_png.rf.3c36ddf856c9b5631e566b300bc0441f.jpg,1920,1080,eagle,825,493,1586,1074
vvv-66-_png.rf.3dbdeaf3c150fe87a3364a8d09593f75.jpg,1920,1080,eagle,6,0,1415,942
dsfdghgjh-6-_png.rf.3b39590add5130d780f87a743f132297.jpg,1920,1088,eagle,939,411,1236,641
dsfdghgjh-6-_png.rf.3b39590add5130d780f87a743f132297.jpg,1920,1088,eagle,1246,176,1407,423
Screenshot-1226-_png.rf.3dbfe961ece6b80ecb52e8449cb83372.jpg,1920,1080,panda,556,0,1839,1073
IMG_7738_png.rf.3de01b5c2cea9e475049e516c27dc7f0.jpg,2532,1170,panda,873,153,1608,863
scene01801_png.rf.3e1c09576ddca4c22da4556467088fef.jpg,864,480,polar-bear,122,180,201,233
wewe-46-_png.rf.3e4a0c6586cf6fa75daa31bb6e1e0d61.jpg,1920,1088,panda,475,48,1345,1004
IMG_9473_PNG.rf.3e28bb779cfc27ea234d3f3770f83ab5.jpg,2532,1170,panda,819,176,1701,1170
polar_bear56_jpg.rf.3e1eaf65c2ea346f0a26fdfe9f29ac42.jpg,275,183,polar-bear,119,85,167,150
etrew-74-_png.rf.3e577840312e115dc9c132d489e6646f.jpg,864,480,polar-bear,521,56,670,181
Screenshot-1253-_png.rf.3e6857c70363ee65f4ceb12c9fdeb76a.jpg,1920,1080,panda,496,75,1863,942
Screenshot-1002-_png.rf.3c5ea42948792977ba81253d1e5541af.jpg,1920,1080,eagle,413,182,1548,963
